subject,condition,reaction_time_ms,accuracy
5,incongruent,688.8968260306316,1
5,incongruent,642.7431110835331,1
5,incongruent,675.1719466344217,1
5,incongruent,596.750469331874,1
5,incongruent,623.7525019805954,1
5,incongruent,693.3428814696663,1
5,incongruent,627.630010874494,1
5,incongruent,753.6178310740042,1
5,incongruent,626.0218288631238,1
5,incongruent,663.4810835451132,0
5,incongruent,705.9554499123853,1
5,incongruent,564.8980560240182,1
5,incongruent,544.3514712811534,1
5,incongruent,558.4606211257943,1
5,incongruent,725.755046205631,0
5,incongruent,616.8885112464532,1
5,incongruent,803.4919571400951,1
5,incongruent,616.1451440805566,0
5,incongruent,661.0730781918222,1
5,incongruent,742.5265971540725,0
5,incongruent,770.3655732895473,1
5,incongruent,773.6902145981838,1
5,incongruent,722.5019738355885,1
5,incongruent,711.4437515486877,1
5,incongruent,685.551616952071,0
5,incongruent,696.7016645699982,1
5,incongruent,616.928857020288,1
5,incongruent,600.9080669946616,1
5,incongruent,649.7975325553429,1
5,incongruent,639.7889226485042,1
5,incongruent,622.8063170403635,0
5,incongruent,691.7832468474029,1
5,incongruent,707.3183125142307,1
5,incongruent,655.3044131775108,1
5,incongruent,738.6518048633156,1
5,incongruent,581.4986531519897,1
5,incongruent,638.3804324432169,1
5,incongruent,606.9906607638317,1
5,incongruent,538.0078029756164,1
5,incongruent,645.0391588494381,1
5,incongruent,642.695149497003,1
5,incongruent,740.8069845945279,1
5,incongruent,687.8487010732866,1
5,incongruent,588.5487905402478,1
5,incongruent,761.2455539800513,1
5,incongruent,723.2620217315211,1
5,incongruent,684.925862208117,1
6,congruent,455.6716592808636,1
6,congruent,344.71897099032356,0
6,congruent,546.19358824946,1
6,congruent,574.2360904651717,1
6,congruent,378.2240538674897,1
6,congruent,459.41615771740373,1
6,congruent,557.1492556603118,1
6,congruent,643.449728182702,1
6,congruent,521.2476224605244,1
6,congruent,476.3198235262519,1
6,congruent,509.0262135337096,1
6,congruent,602.4925851488911,1
6,congruent,481.2421492525279,1
6,congruent,472.04847960098476,1
6,congruent,491.03538866907803,1
6,congruent,462.80028350447725,1
6,congruent,527.3602189596877,1
6,congruent,617.4807075081736,1
6,congruent,539.3847563869617,1
6,congruent,504.85878987242273,1
6,congruent,502.49132386506733,1
6,congruent,426.20855147820055,1
6,congruent,572.9865866288295,1
6,congruent,515.3297681792319,1
6,congruent,509.17120518456244,1
6,congruent,711.5864540706916,1
6,congruent,537.9251745019412,1
6,congruent,474.89253699428895,1
6,congruent,494.4185442276674,1
6,congruent,588.9067425518053,1
6,congruent,526.7962246322659,1
6,congruent,433.703321300958,1
6,congruent,575.1537360745122,1
6,congruent,479.91135486766035,1
6,congruent,632.3978665730527,1
6,congruent,584.8028839428789,1
6,congruent,493.1606862604749,0
6,congruent,596.8609817041067,1
6,congruent,524.0713306316442,1
6,congruent,571.1664205073332,1
6,congruent,549.0839690376685,1
6,congruent,469.2186007005476,1
6,congruent,481.38701006095226,1
6,congruent,581.7976490548697,1
6,congruent,499.91348007360756,1
6,congruent,495.7810922054802,1
6,congruent,462.6926452390388,1
6,congruent,545.4159439356076,1
6,congruent,643.7514951545887,1
6,congruent,455.9480251447436,0
6,congruent,521.4531674003655,1
6,congruent,604.7332333249258,1
6,congruent,515.2215165252571,1
6,congruent,547.142307774984,1
6,congruent,456.2563883111872,1
6,congruent,545.698425832459,1
6,congruent,508.77134409972706,1
6,congruent,579.1437997407918,1
6,congruent,591.2431630938851,1
6,congruent,675.3738185211168,1
6,congruent,554.7779903928146,1
6,congruent,539.54777899493,1
6,congruent,531.6630580946402,1
6,congruent,498.8100224313587,1
6,congruent,540.3090306077015,1
6,congruent,502.27591539165826,1
6,congruent,530.1076585761768,1
6,congruent,599.0558521364776,1
6,congruent,459.60744608322153,1
6,congruent,588.3927136677428,1
6,congruent,599.0269040403919,1
6,congruent,512.9158883805353,1
6,congruent,392.68870605948433,1
6,congruent,483.53068077433403,1
6,congruent,597.8196727936665,1
6,congruent,518.6279162620671,1
6,congruent,460.04186606230536,1
6,congruent,489.71350472630695,1
6,congruent,570.4372015902732,1
6,congruent,552.8040140920828,0
6,congruent,505.66407404981834,1
6,congruent,497.99053529111876,1
6,congruent,496.4945110573707,1
6,congruent,464.6553889300898,1
6,congruent,616.9225413681665,1
6,congruent,500.6607718473196,1
6,congruent,593.0295112495298,1
6,congruent,611.2789631153471,1
6,congruent,579.8986538888777,1
6,congruent,494.1027812369171,1
6,incongruent,661.3748969959246,1
6,incongruent,710.0627655540285,1
6,incongruent,487.8060624200458,1
6,incongruent,690.6725191718544,1
6,incongruent,610.7554590123545,1
6,incongruent,540.1620261886126,1
6,incongruent,680.6721559714988,1
6,incongruent,732.4195127097775,1
6,incongruent,641.7530891223385,1
6,incongruent,707.1724728321764,1
6,incongruent,746.7366954793188,1
6,incongruent,728.8948672150428,1
6,incongruent,748.3978717622836,1
6,incongruent,694.5276494643135,1
6,incongruent,654.5260183340956,1
6,incongruent,553.8820512861699,1
6,incongruent,635.2362507122031,1
6,incongruent,599.4052042810285,1
6,incongruent,780.2565630498689,1
6,incongruent,639.4468512540598,1
6,incongruent,657.3922884070691,1
6,incongruent,683.0891225624281,1
6,incongruent,652.6161467823472,0
6,incongruent,751.7030624258452,1
6,incongruent,612.6410382959328,1
6,incongruent,661.6764473142346,1
6,incongruent,605.4517648581171,1
6,incongruent,570.7986493267576,1
6,incongruent,613.2938545456828,1
6,incongruent,647.7777921770953,1
6,incongruent,624.2418665289644,1
6,incongruent,608.4547412075686,1
6,incongruent,565.62095217969,1
6,incongruent,645.0136656422783,1
6,incongruent,559.7167775581398,0
6,incongruent,695.6033578213761,1
6,incongruent,654.9463851760702,1
6,incongruent,562.5469100321042,1
6,incongruent,631.4474553770082,1
6,incongruent,604.870615664565,1
6,incongruent,669.1504706251508,1
6,incongruent,730.4270267613887,1
6,incongruent,537.4896518212553,1
6,incongruent,656.901564748845,1
6,incongruent,640.3920322660016,1
6,incongruent,690.280404587028,1
6,incongruent,662.7917976942614,1
6,incongruent,604.8818400956709,1
6,incongruent,630.856763860003,0
6,incongruent,602.2384485917906,1
6,incongruent,714.5604283159159,1
6,incongruent,651.2786989203165,1
6,incongruent,764.0714411451804,1
6,incongruent,646.3603511711227,1
6,incongruent,607.4955939853722,1
6,incongruent,559.1771364432303,0
6,incongruent,541.8116194246433,1
6,incongruent,554.9518434196706,1
6,incongruent,666.027599060689,1
6,incongruent,680.523501393796,1
6,incongruent,555.128557878072,1
6,incongruent,703.7022988445669,1
6,incongruent,621.0163368989936,1
6,incongruent,658.807580719133,1
6,incongruent,746.7332376953254,1
6,incongruent,703.8103589519319,0
6,incongruent,633.8881611256501,1
6,incongruent,596.5284664750827,0
6,incongruent,520.8910759202417,1
6,incongruent,606.8508008454548,0
6,incongruent,637.3321856703383,1
6,incongruent,590.769228370929,1
6,incongruent,642.1245819744618,0
6,incongruent,654.6111129775261,1
6,incongruent,636.5086410915153,0
6,incongruent,610.9998451505924,1
6,incongruent,660.1192803180037,1
6,incongruent,676.5164389741645,1
6,incongruent,584.5760553534292,1
6,incongruent,734.6559427847762,1
6,incongruent,644.0847120629443,1
6,incongruent,651.1309773766909,1
6,incongruent,692.4928653953934,1
6,incongruent,663.9929678758101,1
6,incongruent,707.1881980347947,1
6,incongruent,667.2274499121095,1
6,incongruent,613.2537575215737,1
6,incongruent,671.6902115123661,1
6,incongruent,581.3764275607602,1
6,incongruent,656.5135823465914,1
7,congruent,401.24201137745274,1
7,congruent,564.874615367052,1
7,congruent,455.6354184556116,1
7,congruent,534.354811846669,1
7,congruent,644.4449601849984,1
7,congruent,464.8369245048146,1
7,congruent,368.1827486352202,1
7,congruent,502.8397466871933,1
7,congruent,586.0575780999143,1
7,congruent,637.5008472532356,1
7,congruent,446.22702433285497,1
7,congruent,549.8019533941913,1
7,congruent,492.0813725931968,1
7,congruent,513.6430987417518,1
7,congruent,678.6606008210221,0
7,congruent,429.8217802962908,1
7,congruent,535.2243796896744,1
7,congruent,548.061590305926,1
7,congruent,585.1471794963609,1
7,congruent,525.8789892082538,1
7,congruent,538.4830323702462,1
7,congruent,496.50108595469254,1
7,congruent,536.1476164747064,1
7,congruent,499.40846347015537,1
7,congruent,557.2943133913631,1
7,congruent,497.82337983738194,1
7,congruent,542.6260236341312,1
7,congruent,518.2442311789013,1
7,congruent,587.5630150463301,1
7,congruent,516.9163765846909,1
7,congruent,413.61805190758713,1
7,congruent,595.7152900428395,1
7,congruent,465.65606194824284,1
7,congruent,480.7740196810708,1
7,congruent,484.26032235739046,1
7,congruent,602.4662855902491,1
7,congruent,391.8595471612783,1
7,congruent,708.2649120195996,1
7,congruent,583.3634085439631,1
7,congruent,533.3943348477496,1
7,congruent,516.7063599630228,1
7,congruent,537.1332444914594,1
7,congruent,551.2673457027603,1
7,congruent,558.7129351570035,1
7,congruent,553.3362679602069,1
7,congruent,525.3748408753149,1
7,congruent,508.15969478156046,1
7,congruent,510.92360298078927,1
7,congruent,508.30550317883916,1
7,congruent,588.0262058120238,1
7,congruent,555.6134033368517,1
7,congruent,343.5766819201432,1
7,congruent,559.3540465917856,1
7,congruent,531.6841716831265,1
7,congruent,518.8774746132461,1
7,congruent,496.6888928146669,1
7,congruent,587.4467631991608,1
7,congruent,576.8515877273715,1
7,congruent,473.62733993058345,1
7,congruent,544.4231372274721,1
7,congruent,461.70059592752284,1
7,congruent,437.2229101126642,1
7,congruent,482.3969665246021,1
7,congruent,571.7436083429656,0
7,congruent,577.1875027225652,1
7,congruent,550.7851252058376,1
7,congruent,563.5057472108798,1
7,congruent,550.9706972268975,1
7,congruent,481.51110428662287,1
7,congruent,545.9153526804364,1
7,congruent,568.0245715136609,1
7,congruent,565.2574797888144,1
7,congruent,591.3348022884786,1
7,congruent,562.4982308320639,1
7,congruent,541.086892452495,0
7,congruent,584.2090142989856,1
7,congruent,518.4087244450564,1
7,congruent,467.08752092633694,1
7,congruent,510.2159821633742,1
7,congruent,475.30584131161305,1
7,congruent,479.4893035015371,1
7,congruent,511.32887975706893,1
7,congruent,472.4548047400023,1
7,congruent,501.52230822165757,1
7,congruent,406.3831199827729,1
7,congruent,532.7976224423763,1
7,congruent,520.0723285217334,1
7,congruent,470.97468213590855,1
7,congruent,559.5547401059443,1
7,congruent,576.2542082575935,1
7,incongruent,619.5115881411614,1
7,incongruent,641.1331808709517,0
7,incongruent,622.8050954586192,1
7,incongruent,737.1480520682447,1
7,incongruent,669.6046858761392,1
7,incongruent,668.0284615766496,1
7,incongruent,687.3324286426041,1
7,incongruent,581.6700129331539,1
7,incongruent,712.3467072452161,1
7,incongruent,645.4541428078724,1
7,incongruent,690.2288370344728,1
7,incongruent,585.6885660175907,1
7,incongruent,556.7744740390361,1
7,incongruent,699.0733794815017,1
7,incongruent,672.584571565851,1
7,incongruent,595.8769067385493,1
7,incongruent,597.8202151235183,1
7,incongruent,717.5260870648862,1
7,incongruent,578.6352864279603,0
7,incongruent,748.5603771953578,1
7,incongruent,595.9627559211278,1
7,incongruent,688.303515536503,1
7,incongruent,630.282891455061,0
7,incongruent,686.1912458649406,1
7,incongruent,617.3531598731485,0
7,incongruent,640.2324256356624,0
7,incongruent,652.4551505237432,1
7,incongruent,589.8687526531116,0
7,incongruent,694.4494607252076,1
7,incongruent,619.2071860117048,1
7,incongruent,636.2840050795988,1
7,incongruent,590.3390375234893,1
7,incongruent,496.25998047228137,1
7,incongruent,638.5383342439899,1
7,incongruent,794.756925296775,0
7,incongruent,697.0762572738814,1
7,incongruent,648.8443772159363,1
7,incongruent,634.226550247504,0
7,incongruent,651.3479535687228,0
7,incongruent,682.8271469105126,0
7,incongruent,579.1512310814693,1
7,incongruent,716.8593016801324,0
7,incongruent,692.9228789264746,1
7,incongruent,693.0911435424761,1
7,incongruent,676.3085443285836,1
7,incongruent,651.1769994616394,1
7,incongruent,690.3716741580092,1
7,incongruent,685.5088480244826,1
7,incongruent,628.7575573435386,1
7,incongruent,615.583893626186,1
7,incongruent,656.1113777157192,1
7,incongruent,742.9412090897113,1
7,incongruent,575.653575460766,1
7,incongruent,561.9484840548536,1
7,incongruent,659.885650474191,1
7,incongruent,653.053262111361,1
7,incongruent,660.4004998622245,0
7,incongruent,664.63719187451,1
7,incongruent,636.6078647219117,1
7,incongruent,739.391806316125,1
7,incongruent,553.9457612914091,1
7,incongruent,600.2901785131852,1
7,incongruent,643.8047143910571,1
7,incongruent,551.4086713307499,1
7,incongruent,639.4487357340757,1
7,incongruent,749.688209943681,1
7,incongruent,651.2531892977577,1
7,incongruent,663.842054343121,1
7,incongruent,574.3901140896452,1
7,incongruent,613.0183155176313,1
7,incongruent,627.4882171805638,1
7,incongruent,630.937094194626,0
7,incongruent,726.8986277002261,0
7,incongruent,683.4614636435075,1
7,incongruent,583.3125225837781,1
7,incongruent,664.7902867059203,1
7,incongruent,679.8933049098071,1
7,incongruent,718.408942311276,1
7,incongruent,744.8324411941024,0
7,incongruent,589.0943484903279,0
7,incongruent,601.3485493273797,1
7,incongruent,574.545328465123,1
7,incongruent,635.9588084535811,1
7,incongruent,677.9815024667801,1
7,incongruent,709.2400709953461,1
7,incongruent,645.4429385814486,1
7,incongruent,630.8091486047093,1
7,incongruent,659.1054795349244,1
7,incongruent,599.8914259021986,1
7,incongruent,775.3723233016864,0
8,congruent,520.8563840701861,1
8,congruent,462.76363483620133,1
8,congruent,495.5778212243932,1
8,congruent,561.1791074174021,1
8,congruent,526.3536671869141,1
8,congruent,555.0647788283491,1
8,congruent,638.5864350709292,1
8,congruent,426.1455032973369,1
8,congruent,617.0327544981175,1
8,congruent,526.2613562513927,0
8,congruent,466.0729571006123,1
8,congruent,440.18118245566063,1
8,congruent,508.652776553378,1
8,congruent,575.2990067154676,1
8,congruent,512.3470527773479,1
8,congruent,610.6692958148409,0
8,congruent,432.92945859690644,1
8,congruent,519.2746631292367,1
8,congruent,444.85639333521283,1
8,congruent,541.817912957498,1
8,congruent,573.213243405838,1
8,congruent,494.7542923791368,1
8,congruent,363.74716860237197,1
8,congruent,531.9368888077897,1
8,congruent,546.2043131040106,1
8,congruent,544.2576852977019,1
8,congruent,594.1469315093293,1
8,congruent,455.7367792210571,1
8,congruent,560.812966327027,1
8,congruent,591.5504507486785,1
8,congruent,413.284744959609,1
8,congruent,539.1791095551387,1
8,congruent,489.7492101395397,1
8,congruent,515.1086396139012,1
8,congruent,540.8605890123001,1
8,congruent,490.76628615318685,1
8,congruent,479.4575152503033,1
8,congruent,522.0491450492815,1
8,congruent,454.76524366823185,1
8,congruent,454.85049226688886,1
8,congruent,560.7623969773902,1
8,congruent,451.07235789048065,1
8,congruent,559.9787500545527,1
8,congruent,547.7554775712371,1
8,congruent,416.4515962725642,1
8,congruent,479.34612085986066,1
8,congruent,591.6465641828423,1
8,congruent,461.1300681316191,1
8,congruent,492.13574426143674,1
8,congruent,547.7236535951138,1
8,congruent,567.0034305569558,1
8,congruent,504.9076668373303,1
8,congruent,484.1493883185015,1
8,congruent,605.3421917019105,1
8,congruent,624.3339798278547,1
8,congruent,578.7314830469077,1
8,congruent,525.1190885539014,1
8,congruent,471.5040567015444,1
8,congruent,470.1733356066061,1
8,congruent,551.3508463159454,1
8,congruent,545.1038932533211,1
8,congruent,604.0959155767857,1
8,congruent,559.0270055521684,1
8,congruent,429.8151818944109,1
8,congruent,583.1168570633752,1
8,congruent,460.1163623611352,1
8,congruent,496.9617236828589,1
8,congruent,535.0120123751017,0
8,congruent,639.7400493870379,1
8,congruent,706.5951133603216,1
8,congruent,556.403383548171,1
8,congruent,509.00820287677675,0
8,congruent,552.070338908833,1
8,congruent,573.2593255524301,1
8,congruent,500.7599424665685,1
8,congruent,627.7126813547393,1
8,congruent,533.8042455514841,1
8,congruent,549.8645853454836,1
8,congruent,559.9554551232677,1
8,congruent,545.2951966368673,1
8,congruent,570.3364300281768,1
8,congruent,482.9648088071846,1
8,congruent,486.50189476323817,1
8,congruent,453.9907460216983,1
8,congruent,546.3700738372136,1
8,congruent,566.7361902107268,0
8,congruent,547.4663719691132,1
8,congruent,620.4695460008522,1
8,congruent,519.6642388702572,1
8,congruent,560.1244993355508,1
8,incongruent,617.1991949247641,0
8,incongruent,633.7006933804369,1
8,incongruent,750.4071254179122,1
8,incongruent,730.4276631074208,1
8,incongruent,572.0251257843441,1
8,incongruent,699.7839450727505,1
8,incongruent,698.6837932694955,1
8,incongruent,581.1042026748429,1
8,incongruent,699.1266586252916,1
8,incongruent,742.2759151047532,1
8,incongruent,582.6473116253352,1
8,incongruent,594.9498307391442,0
8,incongruent,711.0596880106101,1
8,incongruent,666.2897186495388,1
8,incongruent,683.0885765143714,1
8,incongruent,670.4353529840298,1
