replication_experiment_with_bonus;response_correct;wason_condition;rt;wason_name;pc_choice_includes_antecedent_true;pc_choice_includes_antecedent_false;pc_choice_includes_consequent_true;pc_choice_includes_consequent_false;rt_split;subject;subject_no_rt;response_correct_no_prior;logprob_diff
FALSE;TRUE;"Shuffled
realistic";128263073;shuffled_realistic_doctor_parachute;TRUE;FALSE;FALSE;TRUE;slow;Human (slow);Human;TRUE;NA
FALSE;FALSE;"Shuffled
realistic";97265101;shuffled_realistic_driving_genuine;TRUE;TRUE;FALSE;FALSE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Shuffled
realistic";96431093;shuffled_realistic_driving_genuine;TRUE;FALSE;TRUE;FALSE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Shuffled
realistic";161398964;shuffled_realistic_food_licensed;TRUE;FALSE;TRUE;FALSE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Shuffled
realistic";83698923;shuffled_realistic_food_licensed;TRUE;FALSE;TRUE;FALSE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Shuffled
realistic";112532084;shuffled_realistic_food_licensed;TRUE;FALSE;TRUE;FALSE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Shuffled
realistic";105964417;shuffled_realistic_food_licensed;TRUE;FALSE;TRUE;FALSE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Shuffled
realistic";79132433;shuffled_realistic_gardener_gasoline;TRUE;FALSE;TRUE;FALSE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Shuffled
realistic";211198307;shuffled_realistic_gardener_gasoline;TRUE;TRUE;FALSE;FALSE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Shuffled
realistic";94498855;shuffled_realistic_homework_prison;FALSE;FALSE;TRUE;TRUE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Shuffled
realistic";177129189;shuffled_realistic_innocence_project_playing;TRUE;FALSE;TRUE;FALSE;slow;Human (slow);Human;FALSE;NA
FALSE;TRUE;"Shuffled
realistic";15879886;shuffled_realistic_innocence_project_playing;TRUE;FALSE;FALSE;TRUE;slow;Human (slow);Human;TRUE;NA
FALSE;FALSE;"Shuffled
realistic";9853205;shuffled_realistic_international_travel_degrees;TRUE;TRUE;FALSE;FALSE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Shuffled
realistic";101428575;shuffled_realistic_museum_expiry;FALSE;FALSE;TRUE;TRUE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Shuffled
realistic";285598433;shuffled_realistic_museum_expiry;FALSE;TRUE;TRUE;FALSE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Shuffled
realistic";80949261;shuffled_realistic_working_fertilizer;TRUE;FALSE;TRUE;FALSE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Violate
realistic";98131579;violate_farmer_gasoline;TRUE;FALSE;TRUE;FALSE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Violate
realistic";87995205;violate_food_expiry;FALSE;FALSE;TRUE;TRUE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Violate
realistic";79831921;violate_food_expiry;TRUE;FALSE;TRUE;FALSE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Violate
realistic";144364029;violate_gardener_fertilizer;TRUE;FALSE;TRUE;FALSE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Violate
realistic";81697847;violate_gardener_fertilizer;TRUE;FALSE;TRUE;FALSE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Violate
realistic";102498004;violate_gardener_fertilizer;FALSE;TRUE;FALSE;TRUE;slow;Human (slow);Human;FALSE;NA
FALSE;TRUE;"Violate
realistic";87928926;violate_gardener_fertilizer;TRUE;FALSE;FALSE;TRUE;slow;Human (slow);Human;TRUE;NA
FALSE;FALSE;"Violate
realistic";107316696;violate_gardener_fertilizer;FALSE;FALSE;TRUE;TRUE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Violate
realistic";94874047;violate_homework_playing;TRUE;TRUE;FALSE;FALSE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Violate
realistic";159295216;violate_homework_playing;TRUE;FALSE;TRUE;FALSE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Violate
realistic";89698796;violate_innocence_project_prison;TRUE;FALSE;TRUE;FALSE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Violate
realistic";82930932;violate_innocence_project_prison;TRUE;FALSE;TRUE;FALSE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Violate
realistic";111828069;violate_international_travel_passports;TRUE;FALSE;TRUE;FALSE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Violate
realistic";79863903;violate_international_travel_passports;FALSE;TRUE;TRUE;FALSE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Violate
realistic";100798804;violate_international_travel_passports;FALSE;FALSE;TRUE;TRUE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Violate
realistic";118997848;violate_marriage_adult;TRUE;FALSE;TRUE;FALSE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Violate
realistic";81990271;violate_museum_genuine;TRUE;FALSE;TRUE;FALSE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Violate
realistic";103463428;violate_skydiving_parachute;TRUE;FALSE;TRUE;FALSE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Violate
realistic";187898967;violate_working_healthy;TRUE;FALSE;TRUE;FALSE;slow;Human (slow);Human;FALSE;NA
FALSE;TRUE;"Violate
realistic";10616495;violate_working_healthy;TRUE;FALSE;FALSE;TRUE;slow;Human (slow);Human;TRUE;NA
FALSE;FALSE;"Violate
realistic";134489863;violate_working_healthy;TRUE;FALSE;TRUE;FALSE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;"Violate
realistic";100369753;violate_working_healthy;TRUE;FALSE;TRUE;FALSE;slow;Human (slow);Human;FALSE;NA
FALSE;TRUE;"Violate
realistic";109164313;violate_working_healthy;TRUE;FALSE;FALSE;TRUE;slow;Human (slow);Human;TRUE;NA
FALSE;FALSE;"Violate
realistic";85004717;violate_working_healthy;TRUE;FALSE;TRUE;FALSE;slow;Human (slow);Human;FALSE;NA
FALSE;FALSE;Arbitrary;;abstract_book_particle;FALSE;TRUE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;3.0057830810546875
FALSE;FALSE;Arbitrary;;abstract_book_particle;FALSE;TRUE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;3.2169532775878906
FALSE;FALSE;Arbitrary;;abstract_book_particle;FALSE;TRUE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;3.0187530517578125
FALSE;FALSE;Arbitrary;;abstract_book_particle;FALSE;TRUE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;1.3929519653320312
FALSE;FALSE;Arbitrary;;abstract_book_particle;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.35977935791015625
FALSE;FALSE;Arbitrary;;abstract_book_particle;FALSE;TRUE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;0.523590087890625
FALSE;FALSE;Arbitrary;;abstract_browser_pants;TRUE;FALSE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;0.22846221923828125
FALSE;FALSE;Arbitrary;;abstract_browser_pants;TRUE;FALSE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;0.0569915771484375
FALSE;TRUE;Arbitrary;;abstract_browser_pants;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.283233642578125
FALSE;TRUE;Arbitrary;;abstract_browser_pants;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.037109375
FALSE;FALSE;Arbitrary;;abstract_browser_pants;TRUE;FALSE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;0.6111030578613281
FALSE;FALSE;Arbitrary;;abstract_browser_pants;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.76531982421875
FALSE;FALSE;Arbitrary;;abstract_caffeinated_conductive;FALSE;TRUE;TRUE;FALSE;NA;Chinchilla;Chinchilla;TRUE;0.64417266845703125
FALSE;FALSE;Arbitrary;;abstract_caffeinated_conductive;FALSE;TRUE;TRUE;FALSE;NA;Chinchilla;Chinchilla;TRUE;2.4780654907226562
FALSE;FALSE;Arbitrary;;abstract_caffeinated_conductive;FALSE;TRUE;TRUE;FALSE;NA;Chinchilla;Chinchilla;TRUE;0.5910234451293945
FALSE;FALSE;Arbitrary;;abstract_caffeinated_conductive;FALSE;TRUE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;2.149868965148926
FALSE;FALSE;Arbitrary;;abstract_caffeinated_conductive;FALSE;TRUE;TRUE;FALSE;NA;Chinchilla;Chinchilla;TRUE;0.87117767333984375
FALSE;FALSE;Arbitrary;;abstract_caffeinated_conductive;FALSE;TRUE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;2.0626401901245117
FALSE;FALSE;Arbitrary;;abstract_electronic_hairy;FALSE;TRUE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;3.3726425170898438
FALSE;FALSE;Arbitrary;;abstract_electronic_hairy;FALSE;TRUE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;4.180400848388672
FALSE;FALSE;Arbitrary;;abstract_electronic_hairy;FALSE;TRUE;TRUE;FALSE;NA;Chinchilla;Chinchilla;TRUE;3.2743377685546875
FALSE;FALSE;Arbitrary;;abstract_electronic_hairy;FALSE;TRUE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;4.051982879638672
FALSE;FALSE;Arbitrary;;abstract_electronic_hairy;FALSE;TRUE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;4.397392272949219
FALSE;FALSE;Arbitrary;;abstract_electronic_hairy;FALSE;TRUE;TRUE;FALSE;NA;Chinchilla;Chinchilla;TRUE;3.6396102905273438
FALSE;FALSE;Arbitrary;;abstract_european_hot;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.47947216033935547
FALSE;TRUE;Arbitrary;;abstract_european_hot;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.4458184242248535
FALSE;FALSE;Arbitrary;;abstract_european_hot;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;1.0350905656814575
FALSE;FALSE;Arbitrary;;abstract_european_hot;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.4076101779937744
FALSE;TRUE;Arbitrary;;abstract_european_hot;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.15918362140655518
FALSE;FALSE;Arbitrary;;abstract_european_hot;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.8979575634002686
FALSE;TRUE;Arbitrary;;abstract_french_even;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;2.3293325901031494
FALSE;TRUE;Arbitrary;;abstract_french_even;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;1.0701255798339844
FALSE;TRUE;Arbitrary;;abstract_french_even;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;1.0006661415100098
FALSE;FALSE;Arbitrary;;abstract_french_even;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;1.2909836769104004
FALSE;TRUE;Arbitrary;;abstract_french_even;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.397125244140625
FALSE;FALSE;Arbitrary;;abstract_french_even;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.2186274528503418
FALSE;FALSE;Arbitrary;;abstract_plant_philosopher;TRUE;FALSE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;0.55095672607421875
FALSE;FALSE;Arbitrary;;abstract_plant_philosopher;TRUE;FALSE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;2.597818374633789
FALSE;FALSE;Arbitrary;;abstract_plant_philosopher;TRUE;FALSE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;0.3127326965332031
FALSE;FALSE;Arbitrary;;abstract_plant_philosopher;TRUE;FALSE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;1.9224853515625
FALSE;FALSE;Arbitrary;;abstract_plant_philosopher;TRUE;FALSE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;0.12498855590820312
FALSE;FALSE;Arbitrary;;abstract_plant_philosopher;TRUE;FALSE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;1.5328083038330078
FALSE;FALSE;Arbitrary;;abstract_plural_valence;TRUE;TRUE;FALSE;FALSE;NA;Chinchilla;Chinchilla;TRUE;1.9799995422363281
FALSE;FALSE;Arbitrary;;abstract_plural_valence;TRUE;TRUE;FALSE;FALSE;NA;Chinchilla;Chinchilla;FALSE;1.7979836463928223
FALSE;FALSE;Arbitrary;;abstract_plural_valence;TRUE;TRUE;FALSE;FALSE;NA;Chinchilla;Chinchilla;FALSE;2.8174400329589844
FALSE;FALSE;Arbitrary;;abstract_plural_valence;TRUE;TRUE;FALSE;FALSE;NA;Chinchilla;Chinchilla;FALSE;0.5289146900177002
FALSE;FALSE;Arbitrary;;abstract_plural_valence;TRUE;TRUE;FALSE;FALSE;NA;Chinchilla;Chinchilla;FALSE;3.19158935546875
FALSE;FALSE;Arbitrary;;abstract_plural_valence;TRUE;TRUE;FALSE;FALSE;NA;Chinchilla;Chinchilla;FALSE;1.3889498710632324
FALSE;FALSE;Arbitrary;;abstract_prime_color;TRUE;FALSE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;0.23653411865234375
FALSE;FALSE;Arbitrary;;abstract_prime_color;FALSE;TRUE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;0.0859375
FALSE;FALSE;Arbitrary;;abstract_prime_color;FALSE;TRUE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;0.058948516845703125
FALSE;FALSE;Arbitrary;;abstract_prime_color;TRUE;FALSE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;0.73828125
FALSE;FALSE;Arbitrary;;abstract_prime_color;FALSE;TRUE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;0.53845977783203125
FALSE;FALSE;Arbitrary;;abstract_prime_color;FALSE;TRUE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;0.24609375
FALSE;FALSE;Arbitrary;;abstract_textfile_time;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;2.1124114990234375
FALSE;FALSE;Arbitrary;;abstract_textfile_time;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.7528076171875
FALSE;FALSE;Arbitrary;;abstract_textfile_time;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.5068511962890625
FALSE;TRUE;Arbitrary;;abstract_textfile_time;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.0502471923828125
FALSE;FALSE;Arbitrary;;abstract_textfile_time;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.548370361328125
FALSE;FALSE;Arbitrary;;abstract_textfile_time;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.174072265625
FALSE;FALSE;Arbitrary;;abstract_texture_shape;TRUE;FALSE;TRUE;FALSE;NA;Chinchilla;Chinchilla;TRUE;0.7949981689453125
FALSE;FALSE;Arbitrary;;abstract_texture_shape;TRUE;FALSE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;1.1171875
FALSE;FALSE;Arbitrary;;abstract_texture_shape;FALSE;TRUE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;0.9526519775390625
FALSE;FALSE;Arbitrary;;abstract_texture_shape;TRUE;FALSE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;0.109375
FALSE;FALSE;Arbitrary;;abstract_texture_shape;TRUE;FALSE;TRUE;FALSE;NA;Chinchilla;Chinchilla;TRUE;0.027435302734375
FALSE;FALSE;Arbitrary;;abstract_texture_shape;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.40374755859375
FALSE;FALSE;Arbitrary;;abstract_verbs_fibonacci;FALSE;TRUE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;1.2926864624023438
FALSE;FALSE;Arbitrary;;abstract_verbs_fibonacci;FALSE;TRUE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;1.5329608917236328
FALSE;FALSE;Arbitrary;;abstract_verbs_fibonacci;FALSE;TRUE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;2.8714256286621094
FALSE;FALSE;Arbitrary;;abstract_verbs_fibonacci;TRUE;TRUE;FALSE;FALSE;NA;Chinchilla;Chinchilla;FALSE;0.1564483642578125
FALSE;FALSE;Arbitrary;;abstract_verbs_fibonacci;FALSE;TRUE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;0.5514259338378906
FALSE;FALSE;Arbitrary;;abstract_verbs_fibonacci;FALSE;TRUE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;1.6712608337402344
FALSE;TRUE;Realistic;;doctor_degrees;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.83428955078125
FALSE;TRUE;Realistic;;doctor_degrees;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;TRUE;2.7895965576171875
FALSE;TRUE;Realistic;;doctor_degrees;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;TRUE;0.9323272705078125
FALSE;TRUE;Realistic;;doctor_degrees;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;TRUE;2.36328125
FALSE;FALSE;Realistic;;doctor_degrees;FALSE;TRUE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;0.85418701171875
FALSE;TRUE;Realistic;;doctor_degrees;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;1.4046630859375
FALSE;FALSE;Realistic;;driving_licensed;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.01629638671875
FALSE;TRUE;Realistic;;driving_licensed;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;TRUE;0.279388427734375
FALSE;TRUE;Realistic;;driving_licensed;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;TRUE;0.560089111328125
FALSE;TRUE;Realistic;;driving_licensed;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;TRUE;0.733428955078125
FALSE;FALSE;Realistic;;driving_licensed;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.2384033203125
FALSE;FALSE;Realistic;;driving_licensed;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;TRUE;0.17816162109375
FALSE;TRUE;Realistic;;farmer_gasoline;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.3852720260620117
FALSE;TRUE;Realistic;;farmer_gasoline;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;TRUE;3.860105514526367
FALSE;TRUE;Realistic;;farmer_gasoline;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.8172082901000977
FALSE;TRUE;Realistic;;farmer_gasoline;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;TRUE;2.9011175632476807
FALSE;TRUE;Realistic;;farmer_gasoline;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.9007654190063477
FALSE;TRUE;Realistic;;farmer_gasoline;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;1.5318365097045898
FALSE;FALSE;Realistic;;food_expiry;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.3444023132324219
FALSE;FALSE;Realistic;;food_expiry;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;1.5655937194824219
FALSE;FALSE;Realistic;;food_expiry;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.18888473510742188
FALSE;FALSE;Realistic;;food_expiry;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;1.052865982055664
FALSE;FALSE;Realistic;;food_expiry;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.904296875
FALSE;FALSE;Realistic;;food_expiry;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;1.4710121154785156
FALSE;FALSE;Realistic;;gardener_fertilizer;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.4422149658203125
FALSE;FALSE;Realistic;;gardener_fertilizer;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;2.04541015625
FALSE;FALSE;Realistic;;gardener_fertilizer;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;2.4614715576171875
FALSE;FALSE;Realistic;;gardener_fertilizer;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;TRUE;1.5690155029296875
FALSE;FALSE;Realistic;;gardener_fertilizer;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;1.548614501953125
FALSE;FALSE;Realistic;;gardener_fertilizer;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;TRUE;1.0626678466796875
FALSE;TRUE;Realistic;;homework_playing;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;2.4958229064941406
FALSE;TRUE;Realistic;;homework_playing;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;4.424247741699219
FALSE;TRUE;Realistic;;homework_playing;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;TRUE;5.4836883544921875
FALSE;TRUE;Realistic;;homework_playing;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;3.6268157958984375
FALSE;TRUE;Realistic;;homework_playing;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;3.0978355407714844
FALSE;TRUE;Realistic;;homework_playing;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;5.10919189453125
FALSE;TRUE;Realistic;;innocence_project_prison;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.10912704467773438
FALSE;TRUE;Realistic;;innocence_project_prison;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.073974609375
FALSE;FALSE;Realistic;;innocence_project_prison;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.0377197265625
FALSE;FALSE;Realistic;;innocence_project_prison;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.5793724060058594
FALSE;FALSE;Realistic;;innocence_project_prison;FALSE;FALSE;TRUE;TRUE;NA;Chinchilla;Chinchilla;TRUE;0.0188140869140625
FALSE;TRUE;Realistic;;innocence_project_prison;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.579376220703125
FALSE;TRUE;Realistic;;international_travel_passports;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.047149658203125
FALSE;TRUE;Realistic;;international_travel_passports;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.76354217529296875
FALSE;FALSE;Realistic;;international_travel_passports;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.4293060302734375
FALSE;TRUE;Realistic;;international_travel_passports;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.6002960205078125
FALSE;TRUE;Realistic;;international_travel_passports;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.1742401123046875
FALSE;TRUE;Realistic;;international_travel_passports;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.627197265625
FALSE;FALSE;Realistic;;marriage_adult;TRUE;FALSE;TRUE;FALSE;NA;Chinchilla;Chinchilla;TRUE;0.729736328125
FALSE;FALSE;Realistic;;marriage_adult;TRUE;FALSE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;1.91802978515625
FALSE;FALSE;Realistic;;marriage_adult;TRUE;FALSE;TRUE;FALSE;NA;Chinchilla;Chinchilla;TRUE;0.1710205078125
FALSE;FALSE;Realistic;;marriage_adult;TRUE;FALSE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;1.2939453125
FALSE;FALSE;Realistic;;marriage_adult;TRUE;FALSE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;1.6358642578125
FALSE;FALSE;Realistic;;marriage_adult;TRUE;FALSE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;0.9912109375
FALSE;TRUE;Realistic;;museum_genuine;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.65572357177734375
FALSE;TRUE;Realistic;;museum_genuine;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.40760040283203125
FALSE;TRUE;Realistic;;museum_genuine;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;1.3915367126464844
FALSE;TRUE;Realistic;;museum_genuine;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.3416414260864258
FALSE;TRUE;Realistic;;museum_genuine;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.1580829620361328
FALSE;FALSE;Realistic;;museum_genuine;TRUE;FALSE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;0.3141040802001953
FALSE;TRUE;Realistic;;skydiving_parachute;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.02806854248046875
FALSE;TRUE;Realistic;;skydiving_parachute;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.63958740234375
FALSE;FALSE;Realistic;;skydiving_parachute;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.9458217620849609
FALSE;TRUE;Realistic;;skydiving_parachute;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;0.8132877349853516
FALSE;TRUE;Realistic;;skydiving_parachute;TRUE;FALSE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;1.4721832275390625
FALSE;FALSE;Realistic;;skydiving_parachute;FALSE;TRUE;FALSE;TRUE;NA;Chinchilla;Chinchilla;FALSE;1.1252994537353516
FALSE;FALSE;Realistic;;thrift_store_donations;TRUE;FALSE;TRUE;FALSE;NA;Chinchilla;Chinchilla;FALSE;2.3469696044921875
FALSE;FALSE;Realistic;;thrift_store_donations;TRUE;FALSE;TRUE;FALSE;NA;Chinchilla;Chinchilla;TRUE;0.3544883728027344
